pre3change,curChange,nextChange
-0.009200000000000097,-0.000260000000000149,1
-0.0046600000000001085,0.0042600000000001526,-1
0.0040000000000000036,-0.0080999999999999961,-1
-0.0038399999999998435,-0.0014000000000000679,-1
-0.0095000000000000639,-0.0027999999999999137,-1
-0.0041999999999999815,-0.00019999999999997797,-1
-0.0029999999999998916,-0.0017500000000001403,-1
-0.0019500000000001183,-0.0019499999999998963,1
-0.0037000000000000366,0.0059000000000000163,-1
0.0039500000000001201,-0.00049999999999994493,-1
0.0054000000000000714,-0.0012000000000000899,-1
-0.0017000000000000348,-0.010799999999999921,-1
-0.012000000000000011,-0.0013900000000000023,-1
-0.012189999999999923,-0.0026100000000000012,1
-0.0040000000000000036,0.0017000000000000348,-1
-0.00090999999999996639,-0.0042999999999999705,-1
-0.0025999999999999357,-0.0024000000000001798,-1
-0.0067000000000001503,-0.0037000000000000366,1
-0.0061000000000002164,0.0011000000000001009,-1
-0.0025999999999999357,-0.0012000000000000899,-1
-9.9999999999988987e-05,-0.00029999999999996696,1
-0.0015000000000000568,0.0030000000000001137,1
0.0027000000000001467,0.0046999999999999265,-1
0.0077000000000000401,-0.0044999999999999485,1
0.00019999999999997797,0.0021399999999998087,1
-0.0023600000000001398,0.0053600000000000314,1
0.0074999999999998401,0.00040000000000017799,1
0.0057600000000002094,0.0014000000000000679,1
0.0018000000000002458,0.0051999999999998714,1
0.0065999999999999392,0.009400000000000075,-1
0.014599999999999946,-0.00032999999999994145,-1
0.0090700000000001335,-0.00017000000000022553,-1
-0.00050000000000016698,-0.0028999999999999027,1
-0.0030700000000001282,0.00089999999999990088,1
-0.0020000000000000018,0.0027000000000001467,1
0.0036000000000000476,0.0024999999999999467,-1
0.0052000000000000934,-0.00073999999999996291,1
0.0017599999999999838,0.0056399999999998673,1
0.0048999999999999044,0.0040999999999999925,-1
0.0097399999999998599,-0.0026999999999999247,-1
0.0014000000000000679,-0.0099000000000000199,-1
-0.012599999999999945,-0.0038000000000000256,-1
-0.013700000000000045,-0.0022799999999998377,1
-0.0060799999999998633,0.0033799999999999386,1
0.0011000000000001009,0.0063999999999999613,1
0.0097799999999998999,0.0067999999999999172,1
0.013199999999999878,0.00040000000000017799,1
0.0072000000000000952,0.0080000000000000071,1
0.0084000000000001851,0.00093999999999994088,-1
0.008939999999999948,-0.00014000000000002899,1
0.00079999999999991189,0.0062999999999999723,-1
0.0061599999999999433,0.0,1
0.0062999999999999723,0.0016000000000000458,-1
0.0016000000000000458,-0.0060000000000000053,-1
-0.0043999999999999595,-0.00031000000000003247,-1
-0.0063100000000000378,-0.00031000000000003247,-1
-0.00062000000000006494,-4.0000000000040004e-05,1
-0.00035000000000007248,0.004690000000000083,1
0.004650000000000043,0.0011799999999999589,-1
0.0058700000000000419,-0.0019599999999999618,1
-0.00078000000000000291,0.0010600000000000609,-1
-0.00089999999999990088,-0.004170000000000007,1
-0.0031099999999999461,0.0012499999999999734,-1
-0.0029200000000000337,-0.0011000000000001009,-1
0.00014999999999987246,-0.013749999999999929,1
-0.01485000000000003,0.0031399999999999206,-1
-0.010610000000000008,-0.0012399999999999078,1
0.0019000000000000128,0.0047600000000000975,-1
0.0035200000000001896,-0.0034500000000001751,-1
0.0013099999999999223,-0.0016899999999999693,1
-0.0051400000000001445,0.020700000000000163,1
0.019010000000000193,0.0065199999999998592,1
0.027220000000000022,0.0022200000000001108,1
0.00873999999999997,0.0021999999999999797,-1
0.0044200000000000905,-0.0075200000000001932,-1
-0.0053200000000002134,-0.0016199999999999548,1
-0.009140000000000148,0.0084200000000000941,-1
0.0068000000000001393,-0.0052300000000000679,-1
0.0031900000000000261,-0.00028999999999990145,-1
-0.0055199999999999694,-0.00056000000000011596,1
-0.00085000000000001741,0.00090000000000012292,-1
0.00034000000000000696,-0.00039000000000011248,1
0.00051000000000001044,0.0058800000000001074,1
0.0054899999999999949,0.0083100000000000396,1
0.014190000000000147,0.0005499999999998284,-1
0.008859999999999868,-0.00096000000000007191,1
-0.0004100000000002435,0.0035899999999999821,1
0.0026299999999999102,0.0076000000000000512,1
0.011190000000000033,0.0010499999999999954,1
0.0086500000000000465,0.0077700000000000546,-1
0.00882000000000005,-0.00099999999999988987,-1
0.0067700000000001648,-0.013210000000000166,1
-0.014210000000000056,0.0069700000000001427,-1
-0.0062400000000000233,-0.0061499999999998778,-1
0.00082000000000026496,-0.012450000000000072,-1
-0.01859999999999995,-0.0031700000000001172,1
-0.015620000000000189,0.0001100000000000545,1
-0.0030600000000000627,0.0039100000000000801,1
0.0040200000000001346,0.0048399999999999554,-1
0.0087500000000000355,-0.00018000000000006899,-1
0.0046599999999998865,-0.0090699999999999115,-1
-0.0092499999999999805,0.0,-1
-0.0090699999999999115,-0.0021900000000001363,1
-0.0021900000000001363,0.0010900000000000354,1
-0.0011000000000001009,0.0038000000000000256,-1
0.004890000000000061,-0.010599999999999943,-1
-0.0067999999999999172,-0.009200000000000097,-1
-0.01980000000000004,-0.00029999999999996696,1
-0.0095000000000000639,0.00042999999999993044,-1
0.00012999999999996348,-0.012929999999999886,-1
-0.012499999999999956,-0.00019999999999997797,1
-0.013129999999999864,0.0076000000000000512,-1
0.0074000000000000732,-0.0080999999999999961,-1
-0.00049999999999994493,-0.0033000000000000806,-1
-0.011400000000000077,-0.00063999999999997392,1
-0.0039400000000000546,0.00090999999999996639,1
0.00026999999999999247,0.0025299999999999212,-1
0.0034399999999998876,-0.0084299999999999375,1
-0.0059000000000000163,0.014050000000000118,-1
0.0056200000000001804,-0.010560000000000125,-1
0.0034899999999999931,-0.0013399999999998968,1
-0.011900000000000022,0.0058099999999998708,-1
0.004469999999999974,-0.0018400000000000638,-1
0.003969999999999807,-0.0067099999999999937,1
-0.0085500000000000576,0.0042300000000001781,1
-0.0024799999999998157,0.0072499999999999787,-1
0.011480000000000157,-0.018380000000000063,1
-0.011130000000000084,0.0066200000000000703,-1
-0.011759999999999993,-0.009100000000000108,1
-0.0024800000000000377,0.0077000000000000401,-1
-0.0014000000000000679,-0.0050000000000001155,1
0.0026999999999999247,0.009400000000000075,1
0.0043999999999999595,0.0031600000000000517,-1
0.012560000000000127,-0.017260000000000053,1
-0.014100000000000001,0.00090000000000012292,-1
-0.01635999999999993,-0.0077000000000000401,1
-0.0067999999999999172,0.0036000000000000476,1
-0.0040999999999999925,0.00029999999999996696,-1
0.0039000000000000146,-0.0011799999999999589,1
-0.0008799999999999919,0.0042799999999998395,-1
0.0030999999999998806,-0.0029600000000000737,1
0.0013199999999997658,0.0029600000000000737,1
0.0,0.008760000000000101,1
0.011720000000000175,0.0073299999999998366,-1
0.016089999999999938,-0.0018199999999997107,1
0.0055100000000001259,0.0017399999999998528,1
-7.9999999999857963e-05,0.0074100000000001387,-1
0.0091499999999999915,-0.0012500000000001954,1
0.0061599999999999433,0.0029799999999999827,1
0.0017299999999997873,0.00032000000000009798,-1
0.0033000000000000806,-0.00062000000000006494,-1
-0.00029999999999996696,-0.0063400000000000123,1
-0.0069600000000000772,0.014390000000000125,-1
0.0080500000000001126,-0.014660000000000117,1
-0.00026999999999999247,0.0019299999999999873,1
-0.01273000000000013,0.0009200000000000319,-1
0.0028500000000000192,-0.0001500000000000945,1
0.0007699999999999374,0.00088000000000021394,-1
0.00073000000000011944,-0.0068099999999999827,1
-0.0059299999999997688,0.0016199999999997328,-1
-0.00519000000000025,-0.00031999999999987594,1
0.0012999999999998568,0.0022100000000000453,1
0.0018900000000001693,0.0007299999999998974,1
0.0029399999999999427,0.0056400000000000894,1
0.0063699999999999868,0.0069699999999999207,1
0.01261000000000001,0.0011600000000000499,-1
0.0081299999999999706,-0.011390000000000011,1
-0.010229999999999961,0.0053099999999999259,1
-0.0060800000000000853,0.0003300000000001635,-1
0.0056400000000000894,-0.0044999999999999485,1
-0.004169999999999785,0.00019999999999997797,1
-0.0042999999999999705,0.0074000000000000732,-1
0.0076000000000000512,-0.011080000000000201,-1
-0.0036800000000001276,-0.0056399999999998673,-1
-0.016720000000000068,-0.0017500000000001403,1
-0.0073900000000000077,0.00079000000000006843,-1
-0.00096000000000007191,-0.0055400000000001004,-1
-0.004750000000000032,-0.0037399999999998546,1
-0.009279999999999955,8.9999999999923475e-05,-1
-0.0036499999999999311,-0.004610000000000003,-1
-0.0045200000000000795,-0.00062999999999990841,1
-0.0052399999999999114,0.0059599999999999653,1
0.0053300000000000569,0.0029500000000000082,-1
0.0089099999999999735,-0.0077499999999999236,1
-0.0047999999999999154,0.0080499999999998906,1
0.00029999999999996696,0.0009200000000000319,1
0.0089699999999999225,0.00038000000000004697,-1
0.0013000000000000789,-0.00019000000000013451,-1
0.00018999999999991246,-0.008939999999999948,1
-0.0091300000000000825,0.010210000000000052,1
0.0012700000000001044,0.0095299999999998164,-1
0.019739999999999869,-0.0044999999999999485,-1
0.0050299999999998679,-0.00024000000000001798,1
-0.0047399999999999665,0.0075700000000000767,1
0.0073300000000000587,0.00014000000000002899,1
0.0077100000000001057,0.0014799999999999258,1
0.0016199999999999548,0.015590000000000215,-1
0.017070000000000141,-0.0021800000000002928,-1
0.013409999999999922,-0.0018099999999998673,1
-0.0039900000000001601,0.0050400000000001555,1
0.0032300000000002882,0.0059099999999998598,1
0.010950000000000015,0.0032200000000000006,1
0.0091299999999998604,0.0014499999999999513,-1
0.004669999999999952,-0.0015600000000000058,1
-0.0001100000000000545,0.0011399999999999189,1
-0.00042000000000008697,0.00075000000000002842,1
0.0018899999999999473,0.0031099999999999461,-1
0.0038599999999999746,-0.011139999999999928,-1
-0.0080299999999999816,-0.0053700000000000969,-1
-0.016510000000000025,-0.010569999999999746,-1
-0.015939999999999843,-0.0015899999999999803,1
-0.012159999999999727,0.0028599999999998627,-1
0.0012699999999998823,-0.0059700000000000308,-1
-0.0031100000000001682,-0.0059000000000000163,1
-0.011870000000000047,0.0020000000000000018,-1
-0.0039000000000000146,-0.0026699999999999502,-1
-0.00066999999999994841,-0.0001500000000000945,1
-0.0028200000000000447,0.0059800000000000963,-1
0.0058300000000000018,-0.0093099999999999294,1
-0.0033299999999998331,0.0046199999999998465,-1
-0.004690000000000083,-0.012859999999999872,-1
-0.0082400000000000251,-0.0059900000000001619,-1
-0.018850000000000033,-0.0019699999999998052,1
-0.0079599999999999671,0.004769999999999941,-1
0.0028000000000001357,-0.0083800000000000541,1
-0.0036100000000001131,0.033979999999999899,-1
0.025599999999999845,-0.0029699999999999172,-1
0.031009999999999982,-0.0019299999999999873,-1
-0.0048999999999999044,-0.00066999999999994841,-1
-0.0025999999999999357,-0.00028000000000005798,1
-0.00095000000000000639,0.008999999999999897,-1
0.008719999999999839,-0.0031599999999998296,-1
0.0058400000000000674,-0.00075999999999987189,1
-0.0039199999999997015,0.0030899999999998151,1
0.0023299999999999432,0.0018400000000000638,1
0.0049299999999998789,0.0031600000000000517,1
0.0050000000000001155,0.0031600000000000517,-1
0.0063200000000001033,-0.0030800000000001937,1
7.9999999999857963e-05,0.0083200000000001051,-1
0.0052399999999999114,-0.00029999999999996696,1
0.0080200000000001381,0.0014999999999998348,-1
0.0011999999999998678,-0.0022399999999997977,1
-0.00073999999999996291,0.00024999999999986144,1
-0.0019899999999999363,0.0034799999999999276,-1
0.003729999999999789,-0.0089099999999999735,1
-0.0054300000000000459,0.0069900000000000517,-1
-0.0019199999999999218,-0.00042999999999993044,-1
0.0065600000000001213,-0.0019500000000001183,1
-0.0023800000000000487,0.004970000000000141,1
0.0030200000000000227,0.0032600000000000406,1
0.0082300000000001816,0.0039299999999999891,-1
0.0071900000000000297,-0.0039500000000001201,-1
-2.0000000000131024e-05,-0.00012999999999996348,-1
-0.0040800000000000836,-0.0046999999999999265,-1
-0.0048299999999998899,-0.0026400000000001977,-1
-0.0073400000000001242,-2.9999999999974492e-05,1
-0.0026700000000001722,0.0085700000000001886,-1
0.0085400000000002141,-0.0023999999999999577,1
0.0061700000000002309,0.00026999999999977042,1
-0.0021300000000001873,0.000480000000000258,1
0.00075000000000002842,0.008679999999999799,-1
0.009160000000000057,-0.0079599999999999671,1
0.00071999999999983189,0.0014300000000000423,1
-0.0065299999999999248,0.0024699999999999722,1
0.0039000000000000146,0.00068000000000001393,-1
0.0031499999999999861,-0.0008799999999999919,1
-0.00019999999999997797,0.0012799999999999478,-1
0.00039999999999995595,-0.0055999999999998273,-1
-0.0043199999999998795,-0.0098000000000000309,-1
-0.015399999999999858,-0.0016700000000002824,-1
-0.011470000000000313,-0.0013599999999998058,-1
-0.0030300000000000882,-0.0017300000000000093,-1
-0.0030899999999998151,-0.0017300000000000093,1
-0.0034600000000000186,0.0027399999999999647,-1
0.0010099999999999554,-0.0080000000000000071,1
-0.0052600000000000424,0.0059299999999999908,-1
-0.0020700000000000163,-0.00066000000000010495,1
0.0052699999999998859,0.0083600000000001451,1
0.0077000000000000401,0.0011700000000001154,1
0.0095300000000002605,0.0046399999999999775,-1
0.0058100000000000929,-0.0015300000000002534,-1
0.0031099999999997241,-6.999999999979245e-05,1
-0.0016000000000000458,0.0060599999999999543,-1
0.0059900000000001619,-0.0022999999999999687,1
0.0037599999999999856,0.0021199999999998997,1
-0.00018000000000006899,0.016680000000000028,1
0.018799999999999928,0.0010000000000001119,-1
0.01768000000000014,-0.00065000000000003944,1
0.00035000000000007248,0.0006199999999998429,-1
-3.0000000000196536e-05,-0.0036199999999997345,-1
-0.0029999999999998916,-0.0023800000000002708,1
-0.0060000000000000053,0.0044000000000001815,-1
0.0020199999999999108,-0.0029600000000000737,1
0.0014400000000001079,0.0034600000000000186,-1
0.00049999999999994493,-0.0027800000000000047,1
0.00068000000000001393,0.0029399999999999427,-1
0.00015999999999993797,-8.9999999999923475e-05,1
0.0028500000000000192,0.0067099999999999937,1
0.0066200000000000703,0.0032900000000000151,-1
0.010000000000000009,-0.0067200000000000593,1
-0.0034300000000000441,0.0012800000000001699,1
-0.0054399999999998894,0.0012399999999999078,1
0.0025200000000000777,0.0018199999999999328,-1
0.0030599999999998406,-0.0080599999999999561,1
-0.0062400000000000233,0.00080000000000013394,1
-0.0072599999999998222,0.0015999999999998238,1
0.0023999999999999577,0.0012500000000001954,1
0.0028500000000000192,0.00016999999999978144,-1
0.0014199999999999768,-0.0035799999999999166,1
-0.0034100000000001351,9.9999999999988987e-05,1
-0.0034799999999999276,0.014639999999999986,1
0.014739999999999975,0.0017200000000001658,-1
0.016360000000000152,-0.00043000000000015248,-1
0.0012900000000000134,-0.00090000000000012292,1
-0.0013300000000002754,0.010620000000000074,1
0.0097199999999999509,1.0000000000065512e-05,1
0.010630000000000139,0.0023400000000000087,1
0.0023500000000000743,0.00016999999999978144,1
0.0025099999999997902,9.0000000000145519e-05,-1
0.00025999999999992696,-0.0016300000000000203,-1
-0.0015399999999998748,-0.0045399999999999885,-1
-0.0061700000000000088,-0.0019000000000000128,-1
-0.0064400000000000013,-0.014469999999999983,-1
-0.016369999999999996,-0.0091900000000000315,1
-0.023660000000000014,0.00048999999999987942,1
-0.0087000000000001521,0.0023200000000000998,-1
0.0028099999999999792,-0.004310000000000036,1
-0.0019899999999999363,0.004530000000000145,-1
0.000220000000000109,-0.010850000000000026,-1
-0.0063199999999998813,-0.004170000000000007,-1
-0.015020000000000033,-0.0021100000000000563,1
-0.0062800000000000633,0.0061600000000001653,1
0.0040500000000001091,0.0030099999999999572,1
0.0091700000000001225,0.0046600000000001085,-1
0.0076700000000000657,-0.0038600000000001966,1
0.00079999999999991189,0.0050499999999999989,-1
0.0011899999999998023,-0.0014300000000000423,1
0.0036199999999999566,0.0019599999999999618,1
0.00052999999999991942,0.0062300000000001798,-1
0.0081900000000001416,-0.013360000000000039,1
-0.0071299999999998587,0.004089999999999927,1
-0.0092700000000001115,0.008539999999999992,-1
0.012629999999999919,-0.00055000000000005045,-1
0.0079899999999999416,-0.0017699999999998273,1
-0.0023199999999998777,0.0033399999999998986,1
0.0015700000000000713,0.00063999999999997392,1
0.0039799999999998725,0.0029299999999998771,-1
0.0035699999999998511,-0.0013499999999999623,-1
0.0015799999999999148,-0.00042999999999993044,-1
-0.0017799999999998928,-0.0042999999999999705,1
-0.004729999999999901,0.005010000000000181,-1
0.00071000000000021046,-0.00066000000000010495,1
0.004350000000000076,0.0083499999999998575,1
0.0076899999999997526,0.0036100000000001131,1
0.011959999999999971,0.00017000000000000348,1
0.0037800000000001166,0.0030400000000001537,1
0.0032100000000001572,0.0027299999999998992,1
0.0057700000000000529,0.0020899999999999253,-1
0.0048199999999998244,-0.0035499999999999421,-1
-0.0014600000000000168,-0.00081000000000019945,-1
-0.0043600000000001415,-0.00037999999999982492,1
-0.0011900000000000244,0.0022999999999999687,1
0.0019200000000001438,0.00085000000000001741,-1
0.0031499999999999861,-0.0086700000000001776,-1
-0.0078200000000001602,-0.0026899999999998592,1
-0.011360000000000037,0.0016000000000000458,1
-0.0010899999999998133,0.00059999999999993392,1
0.0021999999999999797,0.0019500000000001183,-1
0.0025500000000000522,-0.0021700000000000053,-1
-0.00021999999999988695,-0.00074000000000018495,1
-0.0029100000000001902,0.0026300000000001322,1
0.0018899999999999473,0.0050600000000000644,1
0.0076900000000001967,0.00062999999999990841,1
0.0056899999999999729,0.0056700000000000639,-1
0.0062999999999999723,-0.0062999999999999723,1
-0.00062999999999990841,0.0015399999999998748,-1
-0.0047600000000000975,-0.0094999999999998419,-1
-0.0079599999999999671,-0.0077000000000000401,1
-0.017199999999999882,0.00073999999999996291,1
-0.0069600000000000772,0.0033600000000000296,-1
0.0040999999999999925,-0.0012199999999999989,-1
0.0021400000000000308,-0.0045800000000000285,1
-0.0058000000000000274,0.0034899999999999931,1
-0.0010900000000000354,0.0061400000000000343,1
0.0096300000000000274,0.00042999999999993044,-1
0.0065699999999999648,-0.00032000000000009798,-1
0.00010999999999983245,-0.00015999999999993797,-1
-0.00048000000000003595,-0.0067800000000000082,1
-0.0069399999999999462,0.0016100000000001113,-1
-0.0051699999999998969,-0.0076900000000001967,-1
-0.0060800000000000853,-0.0011299999999998533,1
-0.00882000000000005,0.0018700000000000383,1
0.00074000000000018495,0.0011399999999999189,-1
0.0030099999999999572,-0.0013199999999999878,1
-0.00018000000000006899,0.014389999999999903,-1
0.013069999999999915,-0.0011499999999999844,1
0.013239999999999919,0.0010099999999999554,-1
-0.00014000000000002899,-0.0012499999999999734,-1
-0.00024000000000001798,-0.0020000000000000018,1
-0.0032499999999999751,0.0003300000000001635,-1
-0.0016699999999998383,-0.01002000000000014,-1
-0.0096899999999999764,-0.0070399999999999352,1
-0.017060000000000075,4.0000000000040004e-05,1
-0.0069999999999998952,0.0035100000000001241,-1
0.0035500000000001641,-0.00066000000000010495,1
0.0028500000000000192,0.0018100000000000893,1
0.0011499999999999844,0.0058099999999998708,1
0.0076199999999999601,0.0043199999999998795,-1
0.01012999999999975,-0.0016599999999999948,1
0.0026599999999998847,0.0026400000000001977,-1
0.00098000000000020293,-0.00082000000000004292,-1
0.0018200000000001548,-0.004890000000000061,1
-0.0057100000000001039,0.008839999999999959,1
0.003949999999999898,0.0016200000000001769,1
0.010460000000000136,0.0011799999999999589,-1
0.0028000000000001357,-2.9999999999974492e-05,1
0.0011499999999999844,0.0056799999999999073,-1
0.0056499999999999329,-0.0031399999999999206,-1
0.0025399999999999867,-0.00087000000000014843,1
-0.0040100000000000691,0.0017100000000001003,-1
0.0008399999999999519,-2.9999999999974492e-05,-1
0.0016800000000001258,-0.00026999999999999247,1
-0.00029999999999996696,0.0011099999999999444,-1
0.0008399999999999519,-0.0064800000000000413,1
-0.0053700000000000969,0.0025300000000001432,1
-0.003949999999999898,0.0093199999999997729,-1
0.011849999999999916,-0.0025299999999999212,-1
0.0067899999999998517,-0.0038799999999998835,1
-0.0064099999999998047,0.00063999999999997392,-1
-0.0032399999999999096,-0.0010099999999999554,1
-0.00036999999999998145,0.013169999999999904,1
0.012159999999999949,0.0012600000000000389,1
0.014429999999999943,0.00014999999999987246,-1
0.0014099999999999113,-0.00017999999999984695,-1
-2.9999999999974492e-05,-0.0019400000000000528,1
-0.0021199999999998997,0.0046199999999998465,-1
0.0026799999999997937,-0.0037499999999999201,1
0.00086999999999992639,0.004690000000000083,-1
0.00094000000000016293,-0.00026999999999999247,1
0.0044200000000000905,0.0016100000000001113,1
0.0013400000000001189,0.00038999999999989043,-1
0.0020000000000000018,-0.011109999999999953,-1
-0.010720000000000063,-0.0039400000000000546,1
-0.015050000000000008,0.0013900000000000023,1
-0.0025500000000000522,0.00043999999999999595,1
0.0018299999999999983,0.003949999999999898,-1
0.004389999999999894,-0.0016499999999999293,-1
0.0022999999999999687,-0.0034300000000000441,-1
-0.0050799999999999734,-0.004469999999999974,1
-0.0079000000000000181,0.0011300000000000754,1
-0.0033399999999998986,0.0001100000000000545,1
0.0012400000000001299,0.0020499999999998852,1
0.0021599999999999397,0.0019599999999999618,-1
0.004009999999999847,-0.0026800000000000157,-1
-0.00072000000000005393,-0.0043999999999999595,-1
-0.0070799999999999752,-0.0019200000000001438,1
-0.0063200000000001033,2.0000000000131024e-05,1
-0.0019000000000000128,0.0038400000000000656,1
0.0038600000000001966,0.0050699999999999079,1
0.0089099999999999735,0.0059800000000000963,1
0.011050000000000004,0.0033999999999998476,-1
0.0093799999999999439,-0.00017999999999984695,-1
0.0032200000000000006,-0.0037599999999999856,-1
-0.0039399999999998325,-0.0031700000000001172,-1
-0.0069300000000001027,-0.00045999999999990493,1
-0.0036300000000000221,0.0013000000000000789,-1
0.00084000000000017394,-0.0013199999999999878,-1
-1.9999999999908979e-05,-0.00018000000000006899,1
-0.0015000000000000568,0.00052999999999991942,-1
0.00034999999999985043,-0.0022599999999999287,1
-0.0017300000000000093,0.0015499999999999403,1
-0.00070999999999998842,0.0010200000000000209,1
0.0025699999999999612,0.0013399999999998968,1
0.0023599999999999177,0.000260000000000149,1
0.0016000000000000458,0.00056999999999995943,1
0.00083000000000010843,0.0012900000000000134,-1
0.0018599999999999728,-0.0038900000000001711,1
-0.0026000000000001577,0.0055200000000001914,1
0.0016300000000000203,0.00017999999999984695,1
0.0057000000000000384,0.00016000000000016001,1
0.00034000000000000696,1.0000000000065512e-05,1
0.00017000000000022553,0.00031999999999987594,1
0.00032999999999994145,0.0054400000000001114,-1
0.0057599999999999874,-0.0018700000000000383,-1
0.0035700000000000731,-0.0067800000000000082,-1
-0.0086500000000000465,-0.0082800000000000651,1
-0.015060000000000073,4.9999999999883471e-05,-1
-0.0082300000000001816,-0.00049999999999994493,-1
-0.00045000000000006146,-0.004769999999999941,1
-0.0052699999999998859,0.00097999999999998089,-1
-0.0037899999999999601,-5.9999999999948983e-05,-1
0.0009200000000000319,-0.0023800000000000487,1
-0.0024399999999999977,0.0009900000000000464,1
-0.0013900000000000023,0.00093999999999994088,-1
0.0019299999999999873,-0.00090999999999996639,-1
2.9999999999974492e-05,-0.0021499999999998742,-1
-0.0030599999999998406,-0.0028600000000000847,-1
-0.0050099999999999589,-0.0028999999999999027,1
-0.0057599999999999874,0.00035999999999991594,1
-0.0025399999999999867,0.0024299999999999322,-1
0.0027899999999998482,-0.0018499999999999073,-1
0.00058000000000002494,-0.0041600000000001636,1
-0.0060100000000000708,0.0010600000000000609,1
-0.0031000000000001027,0.0028500000000000192,-1
0.0039100000000000801,-0.00025000000000008349,-1
0.0025999999999999357,-0.0032200000000000006,1
-0.0034700000000000841,0.0024500000000000632,-1
-0.0007699999999999374,-0.0018599999999999728,1
0.00059000000000009045,0.0058000000000000274,-1
0.0039400000000000546,-0.0018599999999999728,1
0.0039400000000000546,0.00059999999999993392,-1
-0.0012600000000000389,-0.0055399999999998784,-1
-0.0049399999999999444,-0.0053100000000001479,-1
-0.010850000000000026,-0.00035999999999991594,1
-0.0056700000000000639,0.0015000000000000568,-1
0.0011400000000001409,-0.0013000000000000789,-1
0.00019999999999997797,-0.00017000000000000348,1
-0.0014700000000000824,0.0039700000000000291,-1
0.0038000000000000256,-0.0026900000000000812,1
0.0012799999999999478,0.0040900000000001491,1
0.0014000000000000679,0.0020499999999998852,-1
0.0061400000000000343,-0.0011299999999998533,-1
0.0009200000000000319,-0.00078000000000022496,1
-0.0019100000000000783,0.00091000000000018844,1
0.00012999999999996348,0.0005799999999998029,1
0.0014899999999999913,0.0021999999999999797,-1
0.0027799999999997826,-0.0016399999999998638,1
0.00056000000000011596,0.0036000000000000476,-1
0.0019600000000001838,-0.00042000000000008697,1
0.0031799999999999606,0.0048200000000000465,-1
0.0043999999999999595,-0.0011300000000000754,-1
0.0036899999999999711,-0.0026899999999998592,-1
-0.0038199999999999346,-0.004450000000000065,-1
-0.0071399999999999242,-0.0014499999999999513,-1
-0.0059000000000000163,-0.00062000000000006494,1
-0.0020700000000000163,0.0017700000000000493,1
0.0011499999999999844,0.0010900000000000354,1
0.0028600000000000847,0.0026599999999998847,-1
0.0037499999999999201,-0.0039199999999999235,1
-0.0012600000000000389,0.00034000000000000696,-1
-0.0035799999999999166,-0.00051000000000023249,1
-0.00017000000000022553,0.0019400000000002748,-1
0.0014300000000000423,-0.0051000000000001044,-1
-0.0031599999999998296,-0.0042599999999999305,-1
-0.009360000000000035,-0.00096000000000007191,1
-0.0052200000000000024,0.00062000000000006494,1
-0.00034000000000000696,0.00055999999999989392,-1
0.0011799999999999589,-0.00081999999999982087,-1
-0.00025999999999992696,-0.0055400000000001004,-1
-0.0063599999999999213,-0.00055999999999989392,1
-0.0060999999999999943,0.00039999999999995595,-1
-0.00015999999999993797,-0.0035899999999999821,-1
-0.0031900000000000261,-5.0000000000105516e-05,1
-0.0036400000000000876,0.00085000000000001741,-1
0.00079999999999991189,-0.0027500000000000302,-1
-0.0019000000000000128,-0.0015199999999999658,-1
-0.004269999999999996,-0.00057000000000018147,1
-0.0020900000000001473,0.0040900000000001491,-1
0.0035199999999999676,-0.00019000000000013451,-1
0.0039000000000000146,-0.00062999999999990841,-1
-0.00082000000000004292,-0.0050200000000000244,1
-0.0056499999999999329,0.00083000000000010843,-1
-0.004189999999999916,-0.0022400000000000198,1
-0.0014099999999999113,0.0052900000000000169,-1
0.0030499999999999972,-0.00058999999999986841,-1
0.0047000000000001485,-0.0022100000000000453,-1
-0.0027999999999999137,-0.0017400000000000748,1
-0.0039500000000001201,8.9999999999923475e-05,-1
-0.0016500000000001513,-0.00044999999999983942,1
-0.00035999999999991594,0.0037899999999999601,-1
0.0033400000000001207,-0.00096000000000007191,-1
0.0028299999999998882,-0.0029299999999998771,-1
-0.0038899999999999491,-0.0039800000000003166,-1
-0.0069100000000001938,-0.0061299999999997468,1
-0.010110000000000063,0.0019499999999998963,-1
-0.0041799999999998505,-0.0037300000000000111,-1
-0.0017800000000001148,-0.004410000000000025,-1
-0.0081400000000000361,-0.0010999999999998789,-1
-0.0055099999999999039,-0.0016599999999999948,1
-0.0027599999999998737,0.0022399999999997977,-1
0.0005799999999998029,-0.00078999999999984638,-1
0.0014499999999999513,-0.0052000000000000934,-1
-0.0059899999999999398,-0.00052000000000007596,1
-0.0057200000000001694,0.00043000000000015248,-1
-8.9999999999923475e-05,-2.0000000000131024e-05,1
0.00041000000000002146,0.0017100000000001003,-1
0.0016899999999999693,-0.021810000000000107,1
-0.020100000000000007,0.0021300000000001873,1
-0.01967999999999992,7.0000000000014495e-05,-1
0.0022000000000002018,-0.0060800000000000853,1
-0.0060100000000000708,0.00499000000000005,-1
-0.0010900000000000354,-0.0024299999999999322,1
0.0025600000000001177,0.0005799999999998029,1
-0.0018500000000001293,0.0040999999999999925,-1
0.0046799999999997954,-0.00039999999999995595,-1
0.0037000000000000366,-0.0021199999999998997,1
-0.0025199999999998557,0.0019400000000000528,-1
-0.00017999999999984695,-0.010909999999999975,1
-0.0089699999999999225,0.0071699999999998987,-1
-0.0037400000000000766,-0.0094600000000000239,1
-0.0022900000000001253,0.0014099999999999113,1
